"RECORDID","NIDIDFULL","NIDID","DAM_NAME","OTHER_DAM_NAME","OTHERSTRUCTUREID","LATITUDE","LONGITUDE","LOC_FLAG","STATE","COUNTY","RIVER","COMID","GNIS_NAME","FTYPE","STRM_ORDR","STATUSFLAG","HUC_2","HUC_12","MTRL","PRMRY_MTRL","CORE_MTRL","FND_MTRL","CNST_TYPE","HYD_HT","DAM_HT","STR_HT","MAX_HT","DAM_LEN","DAM_VOL","GATE","NUM_LOCKS","LOCKS","SPLLWYCONT","DISTTOSUB","CAP_MWA","GEN_MWHA","CF_A","REG_FERC","DLYSOLGEN","DLYWINDGEN","MULTI_PRPS","PRPS_PRMRY","PRPS_GEN","HYD_HD_A","FED_OP","FED_OP_OWN","MAX_STRG","NORM_STRG","MAX_DISCHA","UM_DAM_CT","UMDAMCTLEN","TOTUDAM_CT","DM_DAM_CT","TOTMSDAMCT","DISTTOUDAM","DISTTODDAM","PERCDISUS","DMDAMCTLEN","OWNER_TYPE","OWNER_GEN","FEDOWNNAME","HUC12_POP","CULTURE","RCRTN","AGE","MOD_AGE","FEMA_HZRD","HH_DAM_CT","FED_REG","PLTCLPRTY","NERCREG","NERCSUBREG","FFSHDLYTRP","CTDVBTRMP","CTUDVBTRMP","CTFISHCOLD","CTFISHSALT","CTWWPAD","DOM_WD","Q_EROM","MNANNAVGQ","MAXDLYQ","MINDLYQ","PERC10Q","PERC20Q","PERC30Q","PERC40Q","PERC50Q","PERC60Q","PERC70Q","PERC80Q","PERC90Q","DRNG_AREA","W_AREA","C_AREA","W_ELEV","C_ELEV","SRFC_AREA","W_RUNOFF","C_RUNOFF","W_HYDREG","C_HYDREG","W_HYDCON","C_HYDCON","DAM_STRG","W_HPRECIP","C_HPRECIP","W_HMNTEMP","C_HMNTEMP","W_HMAXTEMP","C_HMAXTEMP","W_HMINTEMP","C_HMINTEMP","CLIM_PRES","CLIM_PRESD","CLIM_FUT","CLIM_FUTD","ECOREGION","CTOCNSTRG","CTINLDSTRG","CTOCNCLPD","CTOCNEEL","CTOCNSALM","CTINLDSALM","CTOTRINLD","FISHPSSREQ","PROT_MGMT","PROT_TYPE","PROTSTATUS","ACCESS","BIODIV_LIM","WSR","CERADENS","W_IMPERV","C_IMPERV","W_RDDENS","C_RDDENS","W_HIURBAN","C_HIURBAN","W_CROP","C_CROP","W_WETLD","C_WETLD","W_FOREST","C_FOREST","NPDESDENSW","NPDESDENSC","TRI_DENSW","TRI_DENSC","SF_DENSW","SF_DENSC","IMP303DTOT","IMP303DBIO","IMP303DNUT","IMP303D_T","IMP303DPH","IMP303DSED","IMP303D","W_CHEMREG","C_CHEMREG","W_SEDREG","C_SEDREG","AGN_RUNOFF","AGP_RUNOFF","AG_RUNOFF","AG_EROSION","LITH","MMI_10PCT","W_CLAY","C_CLAY","W_SAND","C_SAND","W_OM","C_OM","W_PERM","C_PERM","W_RCKDEP","C_RCKDEP","W_KF","C_KF","Owner","Federally Regulated","Owner Type","Potential Capacity (MW)","Distance to Substation (km)","Community","Environmental","Grid","Industry","Batteries","H2 Feasibility","PSH Feasibility","Critical Habitat","Protected Land","Impaired Stream","Retail Price of Electricity (cents/kWh)","Wholesale Price of Electricity ($/MWh)","Financial Incentives","Regulatory Policies"
49546,"NC00205","NC00205","LOCK AND DAM #2","-99999","-99999",34.62681235,-78.57766992,"Coordinates based on update from 2012 NPD Resource Assessment","North Carolina","BLADEN","CAPE FEAR RIVER",8831808,"Cape Fear River","ArtificialPath",7,"-99999",3,30300050206,"Timber Crib-Rockfill-Concrete","Timber Crib","Earth","Soil","-99999",7.62,-99999,7.62,7.62,108.204,10703.77,"No gates reported",1,"Dam includes at least one lock","No spillway",3.46712137917075,12.9017712,30132.19897,26.66105829,"Dam may not fall under FERC regulatory authority; Owner is a federal agency",4.19557999364,1200000,"Multiple purposes","Navigation","Navigation",5.334,"Federal agency involved in operation","Federal agency owner is same as federal operating entity",3700440,3700440,991.08963072,12,3,485,2,14,33.8872,0.007,11.2406,1.3716,"Federal","Federal","USACE",2075.93072673,"-99999","Dam serves some recreational purpose",99,99,"Significant",2,"Dam is not under federal regulatory authority","R","SERC RELIABILITY CORPORATION (SERC)","VACAR",8200.7552166,-99999,-99999,1,-99999,-99999,0.145315,5248,128.6288,1592.537,6.880537,332.567,190.9482,124.5414,86.55533,64.21206,49.51642,40.01748,33.28854,27.5791,12794.55,13030.02,2.9637,137.1066,16.91304,3.237488,367.6297,422,0.9462093,0.9815114,0.962307,0.9786135,1016.99974931,1163.245,1206.511,15.55965,16.79355,21.87962,23.29171,-1.162682,0.2154874,"Cfa","Temperate, no dry season, hot summer","Cfa","Temperate, no dry season, hot summer","TAIGA",2,0,4,2,0,0,1,26.67,"-99999","-99999","Dam is not on protected land","-99999","Dam is not on protected land","Not in W&S River protected area",0.528668880463,7.071523,5.809278,2.485345,3.324894,0.7068825,0.6377164,6.230272,6.286061,6.683311,54.02369,48.17747,15.3963,0.002455868,0.3374161,0.02624709,0,0.002302376,0,0,0,0,0,0,0,"Dam is located on a reach that is not listed as impaired",0.916758,0.915717,0.9581504,0.9731862,12.2761639315,9.93202165339,203.940366757,0.265576597384,"Clay",4.099,29.51898,21.16358,39.72252,53.41784,0.5900332,0.5031066,7.712576,14.72467,143.4166,151.7768,0.251307,0.2061221,"USACE - WILMINGTON DISTRICT","NO","FEDERAL","12.9","3.47","0.17","0","0.2","0.06","LOW","LOW","LOW","YES","NO","NO","9.43","38.3073797","1","7"
49547,"NC00206","NC00206","WILLIAM O. HUSKE LOCK & DAM","-99999","-99999",34.83539581,-78.82302352,"Coordinates based on update from 2012 NPD Resource Assessment","North Carolina","BLADEN","CAPE FEAR RIVER",8831710,"Cape Fear River","ArtificialPath",7,"-99999",3,30300050102,"Concrete","Concrete","Concrete","Soil","-99999",6.7056,-99999,6.7056,6.7056,96.012,3669.864,"No gates reported",1,"Dam includes at least one lock","No spillway",1.39634152455551,12.44594227,29067.60653,26.66105829,"Dam may not fall under FERC regulatory authority; Owner is a federal agency",4.20400000016,1200000,"Multiple purposes","Navigation","Navigation",4.69392,"Federal agency involved in operation","Federal agency owner is same as federal operating entity",2466960,2466960,707.9211648,12,4,483,2,14,0,35.7898,11.6482,1.1013,"Federal","Federal","USACE",7911.62996478,"-99999","Dam serves some recreational purpose",-99999,-99999,"High",7,"Dam is not under federal regulatory authority","R","SERC RELIABILITY CORPORATION (SERC)","VACAR",12344.3053989,-99999,-99999,-99999,-99999,-99999,0.553814,5077,127.5507,1280.374,11.31852,321.7392,190.885,129.1513,90.8003,67.84487,52.50628,41.98796,34.75306,28.39107,12566.63,12587.67,5.6205,140.9531,30.78807,2.630459,365.7936,422,0.9459572,0.9836538,0.9621564,0.9990692,415.999999813,1161.959,1200.285,15.52073,16.66625,21.83846,22.98539,-1.207802,0.1340753,"Cfa","Temperate, no dry season, hot summer","Cfa","Temperate, no dry season, hot summer","TAIGA",2,0,4,2,0,0,1,26.67,"-99999","-99999","Dam is not on protected land","-99999","Dam is not on protected land","Not in W&S River protected area",0.267875373363,7.081554,8.367505,2.535703,0.7430334,0.730944,0.3042434,5.889579,10.7446,5.450048,29.76781,48.83766,39.15132,0.002462728,0,0.02685168,0,0.002383285,0,0,0,0,0,0,0,"Dam is located on a reach that is not listed as impaired",0.9168631,0.9300093,0.957645,0.990232,16.0596155951,8.65531955241,187.916179852,1.19592946139,"Clay",4.102,30.08612,24.79837,38.60578,48.71404,0.4791771,0.539755,7.367276,10.49744,143.1155,152.4,0.2550097,0.2099968,"USACE - WILMINGTON DISTRICT","NO","FEDERAL","12.45","1.4","0.16","0","0.2","0.06","LOW","LOW","LOW","NO","NO","NO","9.43","38.3073797","1","7"
49972,"NC00656","NC00656","LAKE HYCO DAM","-99999","-99999",36.51248808,-79.04730405,"Coordinates based on update from 2012 NPD Resource Assessment","North Carolina","PERSON","HYCO RIVER",8696507,"Hyco River","ArtificialPath",4,"-99999",3,30101040601,"Earth","Earth","-99999","-99999","-99999",18.288,-99999,21.336,21.336,609.6,-99999,"Some type of gate/control structure reported",0,"No locks","-99999",3.51350748375803,2.682168562,6264.228028,26.66105829,"Dam likely would fall under FERC regulatory authority",4.07880999964,1200000,"Multiple purposes","Recreation","Storage",14.9352,"No federal agency involved in operation","No federal agency involved in operation",94977960,82149768,18.68911875072,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,"Public Utility","Public Utility","-99999",569.089161268,"-99999","Dam serves some recreational purpose",-99999,-99999,"Significant",2,"Dam is not under federal regulatory authority","O","SERC RELIABILITY CORPORATION (SERC)","VACAR",7078.86878395,-99999,-99999,-99999,-99999,-99999,0.040311,207,5.185854,154.86,0.05319274,13.08392,7.54839,4.990382,3.405483,2.275857,1.469571,0.9002846,0.5000185,0.2450289,489.5081,510.1974,4.8906,172.9024,135.5412,14.16401,327.3401,327,0.9534834,0.9401106,0.9801592,0.9583277,30564.9992103,1147.028,1136.143,14.70091,14.4752,21.30152,21.15012,-2.152274,-2.288609,"Cfa","Temperate, no dry season, hot summer","Cfa","Temperate, no dry season, hot summer","TAIGA",0,0,0,1,0,0,1,26.67,"-99999","-99999","Dam is not on protected land","-99999","Dam is not on protected land","Not in W&S River protected area",0.120383985341,5.889956,6,1.669076,3.094277,0.06738568,0,3.839396,0,0.5942994,0,60.15372,52.18992,0.001960026,0,0.003920051,0,0,0,0,0,0,0,0,0,"Dam is located on a reach that is not listed as impaired",0.9299364,0.9272838,0.9655357,0.9384576,0.498763330303,0.0715344065735,3.43015543912,0.0266172647921,"Biotite-gneiss",4.017,33.04003,32.62709,31.40725,31.39888,0.4489456,0.4445933,4.104646,4.014853,127.471,127.6616,0.2626627,0.2537578,"","NO","PUBLIC UTILITY","2.68","3.51","0.14","0.24","0.26","0.07","LOW","LOW","LOW","NO","NO","NO","9.43","55.77","1","7"
49976,"NC00666","NC00666","ROXBORO AFTERBAY DAM","-99999","-99999",36.52223074,-78.99742665,"Coordinates based on update from 2012 NPD Resource Assessment","North Carolina","PERSON","HYCO RIVER",8693871,"Hyco River","ArtificialPath",4,"-99999",3,30101040601,"Concrete-Earth","Concrete","-99999","-99999","Gravity",12.192,-99999,16.764,16.764,92.0496,-99999,"Some type of gate/control structure reported",0,"No locks","-99999",6.67522552987694,1.843467318,4305.433971,26.66105829,"Dam likely would fall under FERC regulatory authority",4.07880999964,1200000,"Single purpose","Other","Other",11.7348,"No federal agency involved in operation","No federal agency involved in operation",20722464,17268720,9.34455937536,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,"Public Utility","Public Utility","-99999",569.089161268,"-99999","Dam serves some recreational purpose",58,58,"High",2,"Dam is not under federal regulatory authority","R","SERC RELIABILITY CORPORATION (SERC)","VACAR",7078.86878395,-99999,-99999,-99999,-99999,-99999,0.040311,213,5.339997,169.0442,0.05635736,13.46959,7.874659,5.188597,3.513821,2.372632,1.520858,0.9315146,0.5226944,0.2586984,-99999,526.1823,0.0882,171.7499,120.9702,2.630459,327.3298,327,0.9529723,0.9740741,0.9794472,0.9805556,30564.9992103,1146.666,1135.583,14.69359,14.40981,21.29586,21.11494,-2.161187,-2.557143,"Cfa","Temperate, no dry season, hot summer","Cfa","Temperate, no dry season, hot summer","TAIGA",0,0,0,1,0,0,1,26.67,"-99999","-99999","Dam is not on protected land","-99999","Dam is not on protected land","Not in W&S River protected area",0.120383985341,5.893705,6,1.662839,3.348343,0.06533857,0,3.749442,0,0.5762452,0,60.25123,23.46939,0.001900482,0,0.003800964,0,0,0,0,0,0,0,0,0,"Dam is located on a reach that is not listed as impaired",0.9297547,0.9455404,0.9650045,0.9584239,0.498763330303,0.0715344065735,3.43015543912,0.0266172647921,"Biotite-gneiss",4.017,32.98673,27.73,31.44791,37.91,0.4498387,0.53,4.110564,5.16,127.2769,105.15,0.2626162,0.24,"DUKE ENERGY","NO","PUBLIC UTILITY","1.84","6.68","0.14","0.14","0.26","0.07","LOW","LOW","LOW","NO","NO","NO","9.43","55.77","1","7"
50014,"NC00707","NC00707","RANDOLPH MILL LAKE DAM","-99999","-99999",35.74355941,-79.70321219,"Coordinates based on update from 2012 NPD Resource Assessment","North Carolina","RANDOLPH","DEEP RIVER",8872330,"Deep River","ArtificialPath",5,"-99999",3,30300030110,"Concrete","Concrete","-99999","-99999","Buttress",4.8768,-99999,5.4864,5.4864,167.64,-99999,"Some type of gate/control structure reported",0,"No locks","-99999",4.86982990283243,1.052125259,2457.247702,26.66105829,"Dam likely would fall under FERC regulatory authority",4.19647999334,1200657.125,"Single purpose","Recreation","Storage",3.84048,"No federal agency involved in operation","No federal agency involved in operation",370044,308370,29.534470995456,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,"Private","Private","-99999",21617.7415213,"-99999","Dam serves some recreational purpose",60,60,"Low",9,"Dam is not under federal regulatory authority","R","SERC RELIABILITY CORPORATION (SERC)","VACAR",16569.4298363,-99999,-99999,-99999,-99999,6,1.513242,302,9.204677,162.7113,0.1324012,23.32983,14.68202,9.821139,6.607378,4.578433,2.98685,1.771356,0.9564659,0.4861949,0.4118084,732.9888,0.3213,238.5413,166.332,0.0202343,365.9604,366,0.9440735,0.9802558,0.9476873,0.983106,364.000943007,1136.738,1161.832,15.01555,15.0947,21.15225,21.63034,-1.481245,-1.5,"Cfa","Temperate, no dry season, hot summer","Cfa","Temperate, no dry season, hot summer","TAIGA",0,0,0,1,0,0,0,26.67,"-99999","-99999","Dam is not on protected land","-99999","Dam is not on protected land","Not in W&S River protected area",0.676195383072,7.455572,5.595238,3.806347,3.318068,2.393202,0,2.099132,0,0.3173991,1.120448,37.33841,36.41457,0.004092832,0,0.1296063,0,0.005457109,0,31.4335921733,21.2810760027,0,0,0,2.11419128305,"Dam is located on a stream listed as impaired",0.9076435,0.9400525,0.9552919,0.9679129,4.65688398914,1.67432343464,25.1215491202,0.0885315648142,"Metasedimentary",4.11,36.308,35.19,25.94509,23.64,0.4003455,0.47,3.442465,3.51,141.0888,145.54,0.295987,0.37,"L & S WATER POWER, INC.","NO","PRIVATE","1.05","4.87","0.16","0.22","0.2","0.09","LOW","LOW","LOW","NO","NO","YES","9.43","38.3073797","1","7"
50055,"NC00752","NC00752","BUCKHORN LAKE DAM","-99999","-99999",35.53877654,-78.99105705,"Coordinates based on update from 2012 NPD Resource Assessment","North Carolina","CHATHAM","CAPE FEAR RIVER",8842773,"Cape Fear River","ArtificialPath",7,"-99999",3,30300040104,"Concrete-Earth","Concrete","-99999","-99999","Gravity",3.048,-99999,7.62,7.62,516.636,-99999,"Some type of gate/control structure reported",0,"No locks","-99999",7.29678713817026,8.695621267,20308.69917,26.66105829,"Dam likely would fall under FERC regulatory authority",4.17497000221,1200000,"Multiple purposes","Recreation","Storage",3.048,"No federal agency involved in operation","No federal agency involved in operation",2590308,2170924.8,109.30302784512,10,5,323,4,14,14.8328,0.0089,16.2973,1.3423,"Public Utility","Public Utility","-99999",1072.63255435,"-99999","Dam serves some recreational purpose",-99999,-99999,"High",1,"Dam is not under federal regulatory authority","R","SERC RELIABILITY CORPORATION (SERC)","VACAR",12345.9240036,1,-99999,-99999,-99999,-99999,0.075084,3247,81.88743,2335.666,2.38937,184.9732,102.2915,67.53426,49.39252,37.04493,27.72731,20.38596,14.4737,9.872275,82.87968,8379.398,0.0225,172.5261,50.7964,-99999,362.9471,369,0.9434829,0.9814815,0.9591408,0.9861111,76.0000301952,1157.705,1180.08,15.18444,15.47847,21.52413,22.35508,-1.570112,-1.3,"Cfa","Temperate, no dry season, hot summer","Cfa","Temperate, no dry season, hot summer","TAIGA",0,0,2,2,0,0,0,26.67,"-99999","-99999","Dam is not on protected land","-99999","Dam is not on protected land","Not in W&S River protected area",0.13217779994,7.094903,-99999,2.548809,-99999,0.8386927,0,2.647629,0,1.472529,44,52.3592,24,0.002267466,0,0.03437001,0,0.002148126,0,4.06450597688,3.14706301723,0,0,0.0512382126909,0,"Dam is located on a reach that is not listed as impaired",0.9174966,0.9452713,0.9548995,0.9832562,4.04854979672,1.21553539789,59.2861968451,0.0785740237428,"Biotite-gneiss",4.02,34.99855,27.26,27.41515,28.8024,0.4472978,1.17,4.095337,4.85,139.4185,152.4,0.2980062,0.28,"DUKE ENERGY CORPORATION","NO","PUBLIC UTILITY","8.7","7.3","0.2","0.13","0.2","0.08","LOW","LOW","LOW","NO","NO","NO","9.43","38.3073797","1","7"
50205,"NC00913","NC00913","TAR RIVER RESERVOIR DAM","-99999","-99999",35.89888641,-77.88479346,"Coordinates based on update from 2012 NPD Resource Assessment","North Carolina","NASH","TAR RIVER",8762683,"Tar River","ArtificialPath",5,"-99999",3,30201010606,"Concrete-Earth","Concrete","-99999","-99999","Gravity",6.096,-99999,10.668,10.668,152.4,-99999,"Some type of gate/control structure reported",0,"No locks","-99999",6.36063046618857,4.037624817,9429.907912,26.66105829,"Dam likely would fall under FERC regulatory authority",4.17342001627,1200000,"Multiple purposes","Recreation","Storage",6.096,"No federal agency involved in operation","No federal agency involved in operation",16577971.2,13814976,1.868911875072,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,"Local government","Other","-99999",3271.86995462,"-99999","Dam has no recreational purposes reported",88,88,"Significant",2,"Dam is not under federal regulatory authority","R","SERC RELIABILITY CORPORATION (SERC)","VACAR",8385.52604485,-99999,-99999,-99999,-99999,-99999,0.229031,783,21.54686,577.9684,0.1281825,52.3867,30.72525,21.25786,15.08618,10.85247,7.75676,5.286075,3.244263,1.698217,2012.422,2028.161,4.3002,106.295,44.66715,4.04686,362.2002,362,0.9287231,0.9180439,0.9588406,0.9342208,4414.99859748,1140.507,1152.286,15.02931,15.57433,21.47003,21.86717,-1.582894,-0.9941189,"Cfa","Temperate, no dry season, hot summer","Cfa","Temperate, no dry season, hot summer","TAIGA",0,0,1,1,0,0,1,26.67,"-99999","-99999","Dam is not on protected land","-99999","Dam is not on protected land","Not in W&S River protected area",0.967790901661,6.48947,6.167901,1.995119,2.765864,0.1742613,0,10.53786,25.88949,7.484007,7.304311,54.17473,28.27543,0.001479173,0,0.01183338,0,0.00197223,0,0,0,0,0,0,0,"Dam is located on a reach that is not listed as impaired",0.9146349,0.9084488,0.9485271,0.9499078,34.3981975429,17.185070396,152.045901448,1.91992594527,"Metadacite",3.838,34.42363,26.33,33.65822,50.7,0.4374588,0.55,4.24083,7.05,147.1206,152.4,0.267317,0.19,"CITY OF ROCKY MOUNT","NO","LOCAL GOVERNMENT","4.04","6.36","0.15","0.17","0.2","0.07","LOW","LOW","LOW","YES","NO","NO","9.43","38.3073797","1","7"
50235,"NC00944","NC00944","H.F. LEE POWER STATION COOLING LAKE DAM","QUAKER NECK COOLING LAKE DAM","-99999",35.381,-78.085,"-99999","North Carolina","WAYNE","NEUSE RIV OFF STREAM",11239875,"Neuse River","StreamRiver",6,"-99999",3,30202011705,"Earth","Earth","-99999","-99999","-99999",4.2672,-99999,5.1816,5.1816,7402.9824,-99999,"Some type of gate/control structure reported",0,"No locks","-99999",0.370109469659887,7.322333513,17101.37367,26.66105829,"Dam likely would fall under FERC regulatory authority",4.19220999868,1200000,"Single purpose","Other","Other",3.62712,"No federal agency involved in operation","No federal agency involved in operation",6717532.08,4697091.84,-99999,5,2,222,0,5,113.9474,-99,12.9586,0,"Public Utility","Public Utility","-99999",18237.7143485,"-99999","Dam serves some recreational purpose",71,71,"Low",5,"Dam is not under federal regulatory authority","R","SERC RELIABILITY CORPORATION (SERC)","VACAR",16636.7725487,2,-99999,-99999,-99999,-99999,1.27664,2087,59.75732,752.9688,3.896776,145.7935,93.09503,65.81938,48.25531,37.37849,28.62217,22.21585,16.42041,11.71363,2.206671,5324.162,7.1469,100.7738,21.79165,2.277977,359.2,359,0.9377629,0.9863355,0.9574929,0.9870674,2722.99945446,1166.729,1187.242,15.48511,16.48715,21.81804,22.70133,-1.094112,0,"Cfa","Temperate, no dry season, hot summer","Cfa","Temperate, no dry season, hot summer","TAIGA",0,0,2,2,0,0,1,26.67,"-99999","-99999","Dam is not on protected land","-99999","Dam is not on protected land","Not in W&S River protected area",0.394296318293,7.086769,7.289773,3.131019,1.326706,0.7497799,0.5037149,12.64549,8.777232,10.27372,36.77119,39.95682,3.211182,0.002629522,0.1399208,0.02366569,0.1399208,0.003568636,0,1.32439999317,0,0,0,0,1.30957813009,"Dam is located on a reach that is not listed as impaired",0.9048635,0.9303809,0.9530485,0.9868673,20.0923874757,16.3054916413,176.364863138,1.82677272869,"Metadacite",3.881,31.84529,25.16385,38.10662,39.47941,0.463156,0.8259325,6.196345,9.614866,147.5218,152.3984,0.2503451,0.2413714,"DUKE ENERGY","NO","PUBLIC UTILITY","7.32","0.37","0.19","0.14","0.2","0.07","LOW","LOW","LOW","YES","NO","NO","9.43","38.3073797","1","7"
50431,"NC01173","NC01173","HORSESHOE LAKE DAM","-99999","-99999",34.808,-78.651,"-99999","North Carolina","BLADEN","ELLIS CREEK",8831538," ","StreamRiver",-99999,"-99999",3,30300050201,"Earth","Earth","-99999","-99999","-99999",2.4384,-99999,3.048,3.048,91.44,-99999,"Some type of gate/control structure reported",0,"No locks","-99999",3.72136712009236,5.705585907,13325.44556,26.66105829,"Dam likely would fall under FERC regulatory authority",4.2121899924,1200000,"Single purpose","Recreation","Storage",2.1336,"No federal agency involved in operation","No federal agency involved in operation",2841937.92,2368281.6,1.019406477312,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,"State","Other","-99999",648.04811373,"-99999","Dam serves some recreational purpose",47,47,"High",2,"Dam is not under federal regulatory authority","R","SERC RELIABILITY CORPORATION (SERC)","VACAR",15919.4176311,-99999,-99999,-99999,-99999,-99999,0.045363,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,12.43195,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,864.000040795,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,"Cfa","Temperate, no dry season, hot summer","Cfa","Temperate, no dry season, hot summer","TAIGA",2,0,4,2,0,0,1,26.67,"-99999","-99999","Dam is not on protected land","-99999","Dam is not on protected land","Not in W&S River protected area",0.00701005896553,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,0,0,0,0,0,0,"Dam is located on a reach that is not listed as impaired",-99999,-99999,-99999,-99999,8.49268073675,6.31312202925,194.68173034,0.287480915668,"Clay",4.08,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,"NC WILDLIFE RESOURCES COMMISSION","NO","STATE","5.71","3.72","0.16","0.06","0.2","0.06","LOW","LOW","LOW","NO","NO","NO","9.43","38.3073797","1","7"
51939,"NC04954","NC04954","LAKE MACKINTOSH DAM","-99999","-99999",36.03954914,-79.50387105,"Coordinates based on update from 2012 NPD Resource Assessment","North Carolina","ALAMANCE","GREAT ALAMANCE CREEK",8891498,"Big Alamance Creek","StreamRiver",5,"-99999",3,30300020310,"Concrete","Concrete","-99999","-99999","Gravity",18.7452,-99999,20.8788,20.8788,121.92,-99999,"Some type of gate/control structure reported",0,"No locks","-99999",3.89728642746877,1.849761325,4320.133678,26.66105829,"Dam likely would fall under FERC regulatory authority",4.18744999621,1200000,"Multiple purposes","Recreation","Storage",14.61516,"No federal agency involved in operation","No federal agency involved in operation",38022021,28370040,3468.81370752,2,5,23,8,10,0,25.0573,29.6952,2.0762,"Local government","Other","-99999",16109.5845434,"-99999","Dam serves some recreational purpose",-99999,-99999,"High",4,"Dam is not under federal regulatory authority","R","SERC RELIABILITY CORPORATION (SERC)","VACAR",15340.8646698,-99999,-99999,-99999,-99999,-99999,1.127671,137,2.856984,131.8995,0.001710271,8.206903,4.096905,2.127755,1.082134,0.5046444,0.1899659,0.06057484,0.0254912,0.01117175,349.6486,335.4273,0.4734,212.0816,167.8678,4.552717,360.0469,360,0.9396629,0.954106,0.9664438,0.9508304,10093.994766,1129.776,1124.763,14.95698,15.10572,21.24195,21.62484,-1.84618,-1.984221,"Cfa","Temperate, no dry season, hot summer","Cfa","Temperate, no dry season, hot summer","TAIGA",0,0,1,1,0,0,0,26.67,"-99999","-99999","Dam is not on protected land","-99999","Dam is not on protected land","Not in W&S River protected area",0.845393657684,6.798299,9.384615,2.774732,0.1785386,0.4652573,0.3802281,3.48138,0,0.2060655,0,48.63656,30.60837,0,0,0.0208689,0,0.005962544,0,9.68098674743,9.68098681511,0,0,0,0,"Dam is located on a stream listed as impaired",0.9165865,0.9322636,0.9563989,0.9767153,3.57657166135,0.962530620955,11.3188754197,0.0649995355035,"Metaandesite",4.062,36.06581,35.54432,28.11404,29.29342,0.3963547,0.3951141,3.353585,3.332681,143.3846,141.072,0.2667968,0.24,"CITY OF BURLINGTON WATER RESOURCES DEPARTMENT","NO","LOCAL GOVERNMENT","1.85","3.9","0.18","0.22","0.2","0.09","LOW","LOW","LOW","NO","NO","YES","9.43","38.3073797","1","7"
52010,"NC05143","NC05143","LITTLE RIVER DAM","-99999","-99999",36.11232381,-78.86866452,"Coordinates based on update from 2012 NPD Resource Assessment","North Carolina","DURHAM","LITTLE RIVER",8777535,"Little River","StreamRiver",4,"-99999",3,30202010203,"Earth","Earth","-99999","-99999","-99999",14.9352,-99999,28.956,28.956,365.76,-99999,"Some type of gate/control structure reported",0,"No locks","-99999",2.04958453337495,1.649942258,3853.454507,26.66105829,"Dam likely would fall under FERC regulatory authority",4.14800000212,1200000,"Multiple purposes","Flood Control and Storm Water Management","Storage",14.9352,"No federal agency involved in operation","No federal agency involved in operation",22202640,10237884,2435.248806912,1,2,7,2,3,-99,65.2968,20.4259,0.4616,"Local government","Other","-99999",8398.86148067,"-99999","Dam serves some recreational purpose",-99999,-99999,"High",7,"Dam is not under federal regulatory authority","D","SERC RELIABILITY CORPORATION (SERC)","VACAR",12714.5845108,-99999,-99999,-99999,-99999,1,0.58792,99,2.058671,37.98947,-6.230207e-08,5.797304,3.690472,2.28135,1.374086,0.7949918,0.3798603,0.1711755,0.05619348,0.005117022,251.229,251.9361,1.3005,175.9468,108.5025,2.225773,358.9859,359,0.949055,0.9692647,0.9696363,0.9219352,5095.99842695,1151.416,1144.227,14.9627,14.77002,21.45235,21.48654,-1.941351,-1.7,"Cfa","Temperate, no dry season, hot summer","Cfa","Temperate, no dry season, hot summer","TAIGA",0,0,2,2,0,0,1,26.67,"Local Government","Local Recreation Area","Dam is on protected land","Open Access","Managed for multiple uses - subject to extractive or OHV use","Not in W&S River protected area",0.540158390999,5.966932,9.21601,1.82284,3.515773,0.006072969,0.06920415,3.184379,0,0.63659,1.245675,62.00644,19.30796,0,0,0,0,0.00396926,0,0.00561185359515,0,0,0,0,0.00561204574937,"Dam is located on a reach that is not listed as impaired",0.9221379,0.9018151,0.9596645,0.9647155,0.559956625101,0.172596501815,9.1431485794,0.0289891090875,"Metagranite",3.974,35.57046,34.53783,25.16857,27.04436,0.4615767,0.5567543,3.515308,4.534346,146.3192,142.4832,0.3507534,0.2856609,"CITY OF DURHAM","NO","LOCAL GOVERNMENT","1.65","2.05","0.15","0.17","0.2","0.08","LOW","LOW","LOW","NO","YES","NO","9.43","38.3073797","1","7"
